quality_attribute,keyword,matched_word,sentence,source,filename,author,repo,version,wiki,url
Integrability,depend,dependencies,A batch is a graph of jobs with dependencies,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=A%20batch%20is%20a%20graph%20of%20jobs%20with%20dependencies
Integrability,interface,interface,Python interface provides and high-level interface for constructing,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=Python%20interface%20provides%20and%20high-level%20interface%20for%20constructing
Integrability,interface,interface,* $HAIL/hail/python/hail: the Hail Query Python interface,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20%24HAIL/hail/python/hail%3A%20the%20Hail%20Query%20Python%20interface
Integrability,interface,interface,* $HAIL/hail/python/hailtop/batch: Python Batch interface,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20%24HAIL/hail/python/hailtop/batch%3A%20Python%20Batch%20interface
Integrability,interface,interface,asm4s is a high-level Scala interface for,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=asm4s%20is%20a%20high-level%20Scala%20interface%20for
Integrability,interface,interface,The high-level asm4s interface is implemented in,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=The%20high-level%20asm4s%20interface%20is%20implemented%20in
Integrability,interface,interface,"fs: fs contains an abstract filesystem interface, FS, and",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=fs%3A%20fs%20contains%20an%20abstract%20filesystem%20interface%2C%20FS%2C%20and
Integrability,depend,depends,* ci depends on GitHub,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20ci%20depends%20on%20GitHub
Integrability,depend,depend,"* batch, ci and auth depend on K8s",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20batch%2C%20ci%20and%20auth%20depend%20on%20K8s
Integrability,depend,depends,* batch depends on K8s and GCP,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20batch%20depends%20on%20K8s%20and%20GCP
Integrability,depend,depends,* website depends (client-side) on Algolia for search,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20website%20depends%20%28client-side%29%20on%20Algolia%20for%20search
Integrability,interface,interface,"interface, logging and user session management",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=interface%2C%20logging%20and%20user%20session%20management
Integrability,integrat,integration,* ci: We've implemented our own continuous integration and continuous,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20ci%3A%20We%27ve%20implemented%20our%20own%20continuous%20integration%20and%20continuous
Modifiability,config,configuration,"hosted Spark service), Hail service authorization, Hail configuration,",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=hosted%20Spark%20service%29%2C%20Hail%20service%20authorization%2C%20Hail%20configuration%2C
Modifiability,config,configuration,"configuration for a container to execute, including image, inputs,",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=configuration%20for%20a%20container%20to%20execute%2C%20including%20image%2C%20inputs%2C
Modifiability,variab,variables,"outputs, command line, environment variables, etc",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=outputs%2C%20command%20line%2C%20environment%20variables%2C%20etc
Modifiability,config,config,* $HAIL/hail/python/hailtop/config: user and deployment configuration library,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20%24HAIL/hail/python/hailtop/config%3A%20user%20and%20deployment%20configuration%20library
Modifiability,config,configuration,* $HAIL/tls: for TLS configuration and deployment,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20%24HAIL/tls%3A%20for%20TLS%20configuration%20and%20deployment
Modifiability,config,configuration,* $HAIL/blog: blog configuration,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20%24HAIL/blog%3A%20blog%20configuration
Modifiability,config,configuration,"yaml: the Hail build, test and deployment configuration",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=yaml%3A%20the%20Hail%20build%2C%20test%20and%20deployment%20configuration
Modifiability,config,configuration,"* $HAIL/ukbb-rg: UKBB genetic correlation browser configuration, available at https://ukbb-rg",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20%24HAIL/ukbb-rg%3A%20UKBB%20genetic%20correlation%20browser%20configuration%2C%20available%20at%20https%3A//ukbb-rg
Modifiability,config,configuration,"authentication, deployment configuration, etc",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=authentication%2C%20deployment%20configuration%2C%20etc
Modifiability,config,config,config`: to manage user and deployment configuration,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=config%60%3A%20to%20manage%20user%20and%20deployment%20configuration
Performance,optimiz,optimizer,"SparkBackend parses the IR, runs a query optimizer on it, generates",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=SparkBackend%20parses%20the%20IR%2C%20runs%20a%20query%20optimizer%20on%20it%2C%20generates
Performance,perform,performed,execution is performed on the local machine in the JVM instead of,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=execution%20is%20performed%20on%20the%20local%20machine%20in%20the%20JVM%20instead%20of
Performance,optimiz,optimizer,asm4s: The Hail Query optimizer generates JVM bytecode to,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=asm4s%3A%20The%20Hail%20Query%20optimizer%20generates%20JVM%20bytecode%20to
Performance,load,loaded,lir can generate raw JVM bytecode that can be loaded,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=lir%20can%20generate%20raw%20JVM%20bytecode%20that%20can%20be%20loaded
Performance,optimiz,optimizer,"the Hail Query IR, query optimizer and IR code generator",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=the%20Hail%20Query%20IR%2C%20query%20optimizer%20and%20IR%20code%20generator
Safety,unsafe,unsafe,"values are also referred to as ""unsafe""",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=values%20are%20also%20referred%20to%20as%20%22unsafe%22
Security,expose,exposes,The Hail package exposes two Python modules:,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=The%20Hail%20package%20exposes%20two%20Python%20modules%3A
Security,authoriz,authorization,"hosted Spark service), Hail service authorization, Hail configuration,",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=hosted%20Spark%20service%29%2C%20Hail%20service%20authorization%2C%20Hail%20configuration%2C
Security,authoriz,authorization,* $HAIL/hail/python/hailtop/auth: user authorization library,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20%24HAIL/hail/python/hailtop/auth%3A%20user%20authorization%20library
Security,authenticat,authentication,"authentication, deployment configuration, etc",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=authentication%2C%20deployment%20configuration%2C%20etc
Security,access,accessible,For publicly accessible,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=For%20publicly%20accessible
Security,authoriz,authorization,auth`: to manage user authorization tokens,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=auth%60%3A%20to%20manage%20user%20authorization%20tokens
Security,encrypt,encrypting,* `tls`: infrastructure for encrypting internal communication between,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20%60tls%60%3A%20infrastructure%20for%20encrypting%20internal%20communication%20between
Security,authoriz,authorization,"* auth and auth-driver: for user authorization, authorization token",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20auth%20and%20auth-driver%3A%20for%20user%20authorization%2C%20authorization%20token
Testability,benchmark,benchmark,* $HAIL/benchmark: Hail Query benchmarking tools,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=%2A%20%24HAIL/benchmark%3A%20Hail%20Query%20benchmarking%20tools
Testability,test,test,"yaml: the Hail build, test and deployment configuration",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=yaml%3A%20the%20Hail%20build%2C%20test%20and%20deployment%20configuration
Testability,log,logging,"interface, logging and user session management",MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=interface%2C%20logging%20and%20user%20session%20management
Usability,clear,clear,and the ServiceBackend is mostly complete (it is missing a PCA implementation with clear error,MatchSource.DOCS,dev-docs/hail-overview.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-overview.md#:~:text=and%20the%20ServiceBackend%20is%20mostly%20complete%20%28it%20is%20missing%20a%20PCA%20implementation%20with%20clear%20error
Availability,error,errors,- A majority of a user's jobs are failing due to non-user errors,MatchSource.DOCS,dev-docs/hail-production-issues.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-production-issues.md#:~:text=-%20A%20majority%20of%20a%20user%27s%20jobs%20are%20failing%20due%20to%20non-user%20errors
Energy Efficiency,schedul,scheduling,"- A user is experiencing high latency for image pulling, job scheduling, or batch submission",MatchSource.DOCS,dev-docs/hail-production-issues.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-production-issues.md#:~:text=-%20A%20user%20is%20experiencing%20high%20latency%20for%20image%20pulling%2C%20job%20scheduling%2C%20or%20batch%20submission
Energy Efficiency,charge,charge,A 1500 USD unexpected charge is not,MatchSource.DOCS,dev-docs/hail-production-issues.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-production-issues.md#:~:text=A%201500%20USD%20unexpected%20charge%20is%20not
Performance,load,load,- A user is experiencing latencies higher than 5 seconds to load a UI page,MatchSource.DOCS,dev-docs/hail-production-issues.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-production-issues.md#:~:text=-%20A%20user%20is%20experiencing%20latencies%20higher%20than%205%20seconds%20to%20load%20a%20UI%20page
Performance,latency,latency,- User-facing API endpoint latencies are 5x the expected latency (e,MatchSource.DOCS,dev-docs/hail-production-issues.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-production-issues.md#:~:text=-%20User-facing%20API%20endpoint%20latencies%20are%205x%20the%20expected%20latency%20%28e
Performance,latency,latency,last month's average latency),MatchSource.DOCS,dev-docs/hail-production-issues.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-production-issues.md#:~:text=last%20month%27s%20average%20latency%29
Performance,latency,latency,"- A user is experiencing high latency for image pulling, job scheduling, or batch submission",MatchSource.DOCS,dev-docs/hail-production-issues.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-production-issues.md#:~:text=-%20A%20user%20is%20experiencing%20high%20latency%20for%20image%20pulling%2C%20job%20scheduling%2C%20or%20batch%20submission
Security,access,access,- A user cannot access the batch,MatchSource.DOCS,dev-docs/hail-production-issues.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-production-issues.md#:~:text=-%20A%20user%20cannot%20access%20the%20batch
Security,access,access,- An exploit is discovered that grants access to a user's data,MatchSource.DOCS,dev-docs/hail-production-issues.md,hail-is,hail,0.2.133,https://hail.is,https://github.com/hail-is/hail/tree/0.2.133/dev-docs/hail-production-issues.md#:~:text=-%20An%20exploit%20is%20discovered%20that%20grants%20access%20to%20a%20user%27s%20data
